apartmentFloor,floors,fullArea,rooms,type,year,deptFreePrice,energyClass,propertyOwnership,population,avgAge,total_age_18,total_educated,lower_high_education,higher_high_education,median_income,lower_income_class,mid_income_class,high_income_class,total_purchasing_power,total_households,density,own_households,rent_households,median_income_household,low_incomeclass_households,mid_incomeclass_households,high_incomeclass_households,household_purchasing_power,total_buildings,flats,avg_size,apartment_buildings,total_jobs,employed,unemployed,students,pensioners,bus,store,doctor,school,sports
3,5,65.5,3,1,2014,329723,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,49,2,1,2020,312625,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,52,2,1,2021,282392,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,8,66,2,1,1964,220596.96,7,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,3,70.5,3,1,2020,397700,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,5,58,2,1,1965,146000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,91.5,4,1,2021,480605,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,67.5,3,1,2020,381300,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,2,97.5,4,4,2020,557000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,49.5,2,1,2020,305450,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,70.5,3,1,2020,405000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,5,29.5,2,1,2021,184147,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,45.5,2,1,2021,245875,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,5,57,3,1,2021,309345,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,5,29.5,2,1,2021,184147,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,4,55,2,1,1963,139000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,4,36.5,2,1,2021,215986,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,3,61.8,2,1,1974,169000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,69,3,1,2020,387000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,3,71.2,3,1,1974,186000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,60,2,1,1985,149000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
6,6,59.5,2,1,1971,140000,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,52.5,2,1,2020,327000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
0,3,79,3,1,1977,189000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,2,81,3,3,1994,269000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,2,65,2,4,2020,394500,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,49,2,1,2020,312625,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,4,87.5,4,1,1978,187000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,44.5,2,1,2020,272000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,3,49,2,1,2020,301275,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,8,75.5,4,1,1962,227000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,7,95,4,1,1975,234000,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,3,49,2,1,2020,301275,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,55.5,2,1,1964,174000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,49,2,1,2020,306350,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
7,7,72.5,3,1,1975,192000,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
6,8,34.5,1,1,1963,168000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,8,80,3,1,1964,196000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,49,2,1,2020,306350,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,5,82,3,1,1977,234500,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,5,82,3,1,1977,234500,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
7,7,50.5,2,1,1972,138000,5,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,4,34.5,2,1,2021,208949,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,67.5,3,1,1963,202000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,5,33,2,1,2021,201900,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,87,4,1,1964,210000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
5,8,55.5,2,1,1962,159000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,4,52,2,1,2021,270328,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,36.5,2,1,2021,220104,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,2,91,4,3,1994,259000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,4,60,2,1,1965,183000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,8,34,1,1,1964,117000,7,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,4,39,2,1,1962,145000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,8,66,2,1,1965,125000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,4,84,3,1,1965,145000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,7,32,1,1,1975,126000,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,7,50,2,1,1975,135000,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,4,60,2,1,1964,112000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,67,3,1,1963,160000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,8,34,1,1,1964,103000,7,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,36,1,1,2020,231000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,8,55,2,1,1962,115000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,60,2,1,1965,125000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,7,78,3,1,1971,192285,5,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,8,65,3,1,2005,288000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,73,3,1,1978,180308,5,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
7,7,41,1,1,1975,130000,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,3,44,2,1,2020,272000,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
6,8,40,2,1,1962,157500,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,8,66,2,1,1964,132000,7,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,8,48,2,1,2005,215000,3,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,55,2,1,1964,162599,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,84,3,1,1965,150000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,3,55,2,1,1964,163000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,4,60,2,1,1964,178000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,2,65,2,1,2020,394500,3,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,4,60,2,1,1964,130000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
7,7,50,2,1,1975,132000,4,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,67,3,1,1962,149000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,5,71,3,1,1977,159809,5,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,8,34,1,1,1964,107000,7,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,8,59,2,1,1972,129700,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,55,2,1,1978,135000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,60,2,1,1964,163000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,52,2,1,1974,117000,4,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,5,64,3,1,1984,163000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
3,4,58,2,1,1964,136000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,4,55,2,1,1978,115000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
4,6,59,2,1,1971,130000,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,4,55,2,1,1978,129000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,3,52,2,1,1964,118000,5,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
1,8,70,3,1,1972,130000,6,2,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
2,7,55,2,1,1963,137000,6,1,12691,41,10418,7249,1283,1261,21377,1940,6737,1771,236182815,6835,33.7,2778,3907,29254,1698,4209,946,237214830,400,7285,62.6,6830,1226,5510,907,868,2822,183.2621359223301,388.5728155339806,1049.504854368932,984.9320388349514,1300.631067961165
